bay_id,slot_num,typedesc,fromday,today,starttime,endtime,duration_mins,disabilityext_mins,plain_english,is_strict,rule_category,id,exemption
57031,1,2P MTR,1,5,10:00:00,16:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12150,
56912,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12151,
56911,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12152,
56927,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12153,
56928,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12154,
56623,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12155,
6934,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12156,
56610,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12157,
57316,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12158,
57215,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12159,
61626,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12160,
30438,1,4P,1,5,07:30:00,18:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12161,
30438,3,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12162,
30438,5,1P,1,5,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12163,
69314,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12164,
69319,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12165,
69328,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12166,
69323,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12167,
66024,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12168,
66025,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12169,
64816,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12170,
66328,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12171,
63334,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12172,
63359,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12173,
63315,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12174,
54245,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12175,
54249,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12176,
35764,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12177,
35736,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12178,
35735,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12179,
23209,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12180,
23288,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12181,
23225,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12182,
23258,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12183,
23827,1,2P MTR,1,5,16:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12184,
23823,1,2P MTR,1,5,16:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12185,
23852,2,2P MTR,1,5,16:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12186,
16742,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12187,
16730,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12188,
16719,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12189,
16749,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12190,
16760,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12191,
29330,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12192,
29360,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12193,
29356,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12194,
31936,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12195,
31936,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12196,
31978,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12197,
31978,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12198,
31986,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12199,
31986,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12200,
31914,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12201,
31914,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12202,
31932,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12203,
31932,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12204,
35635,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12205,
35637,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12206,
35640,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12207,
35642,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12208,
35647,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12209,
22342,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12210,
8735,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12211,
8736,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12212,
30677,1,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12213,
30677,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12214,
8901,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12215,
21025,1,1P,1,5,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12216,
34947,1,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12217,
34951,1,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12218,
10722,1,4P,1,5,07:30:00,18:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12219,
10722,3,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12220,
10722,5,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12221,
10829,1,1P,1,0,07:30:00,23:00:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12222,
10829,2,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12223,
10858,1,1P,1,0,07:30:00,23:00:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12224,
10858,2,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12225,
10860,1,1P,1,0,07:30:00,23:00:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12226,
10860,2,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12227,
11119,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12228,
11126,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12229,
11244,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12230,
11244,2,4P,1,6,07:30:00,18:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12231,
11244,3,1P,1,5,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12232,
11245,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12233,
11245,2,4P,1,6,07:30:00,18:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12234,
11245,3,1P,1,5,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,12235,
11479,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12236,
22825,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12237,
22825,3,HP,6,6,07:30:00,12:30:00,,,Restriction: HP. Check the physical sign for full details.,False,other,12238,
22825,5,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12239,
22826,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12240,
22826,3,HP,6,6,07:30:00,12:30:00,,,Restriction: HP. Check the physical sign for full details.,False,other,12241,
22826,5,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12242,
11944,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12243,
11947,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12244,
37138,1,2P,6,6,00:00:00,07:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12245,
26212,1,2P,1,5,16:00:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12246,
12116,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12247,
12116,3,PP,1,6,07:30:00,18:30:00,,,Restriction: PP. Check the physical sign for full details.,False,other,12248,
12283,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12249,
12283,3,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12250,
68838,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12251,
68857,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12252,
72539,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12253,
72525,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12254,
70945,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12255,
70922,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12256,
68916,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12257,
71118,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12258,
70656,1,2P MTR,1,5,18:30:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12259,
63124,1,2P MTR,1,5,16:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12260,
72813,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12261,
72837,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12262,
30720,3,4P,1,5,07:30:00,18:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12263,
30755,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,12264,
30755,3,4P,1,5,07:30:00,18:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,12265,
69125,1,2P MTR,1,5,09:30:00,16:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,12266,
